,good_id,item_name,category_id,category_name,min,avg,max,usd,measure,currency_code,city
326,44,"Tennis Court Rent, 1 Hour on Weekend",8,Sports And Leisure,20.0,21.75,25.0,"{'min': '20.00', 'avg': '21.75', 'max': '25.00'}",money,USD,Baltimore
327,45,"Gasoline, 1 liter",9,Transportation,0.53,0.65,0.79,"{'min': '0.53', 'avg': '0.65', 'max': '0.79'}",money,USD,Baltimore
328,46,"Monthly Pass, Regular Price",9,Transportation,70.0,74.0,80.0,"{'min': '70.00', 'avg': '74.00', 'max': '80.00'}",money,USD,Baltimore
329,47,"One-way Ticket, Local Transport",9,Transportation,1.8,1.9,2.5,"{'min': '1.80', 'avg': '1.90', 'max': '2.50'}",money,USD,Baltimore
330,48,"Taxi, price for 1 hour Waiting, Normal Tariff",9,Transportation,21.6,24.0,26.4,"{'min': '21.60', 'avg': '24.00', 'max': '26.40'}",money,USD,Baltimore
331,49,"Taxi, price for 1 km, Normal Tariff",9,Transportation,1.24,1.62,2.36,"{'min': '1.24', 'avg': '1.62', 'max': '2.36'}",money,USD,Baltimore
332,50,"Taxi Start, Normal Tariff",9,Transportation,1.8,2.59,5.0,"{'min': '1.80', 'avg': '2.59', 'max': '5.00'}",money,USD,Baltimore
333,52,Volkswagen Golf 1.4 90 KW Trendline (Or Equivalent New Car),9,Transportation,19400.0,24000.0,28600.0,"{'min': '19400.00', 'avg': '24000.00', 'max': '28600.00'}",money,USD,Baltimore
334,53,"Prepaid Mobile Tariff Local, price per 1 min, No Discounts or Plans",10,Utilities Per Month,0.1,0.11,0.12,"{'min': '0.10', 'avg': '0.11', 'max': '0.12'}",money,USD,Baltimore
335,54,"Basic utilities for 85 square meter Apartment including Electricity, Heating or Cooling, Water and Garbage",10,Utilities Per Month,91.0,142.88,200.91,"{'min': '91.00', 'avg': '142.88', 'max': '200.91'}",money,USD,Baltimore
336,55,"Internet, 60 Mbps or More, Unlimited Data, Cable/ADSL",10,Utilities Per Month,50.0,74.66,120.0,"{'min': '50.00', 'avg': '74.66', 'max': '120.00'}",money,USD,Baltimore
337,58,"Water, 0.33 liter Bottle",4,Markets,1.0,1.46,2.0,"{'min': '1.00', 'avg': '1.46', 'max': '2.00'}",money,USD,Baltimore
338,64,"Summer Dress in a Chain Store Like George, H&M, Zara, etc.",3,Clothing And Shoes,16.0,30.0,49.0,"{'min': '16.00', 'avg': '30.00', 'max': '49.00'}",money,USD,Baltimore
339,65,"Mortgage Interest Rate in Percentages for 20 Years Fixed-Rate, Yearly, Fixed-Rate",7,Salaries And Financing,3.62,4.02,4.42,,percent,,Baltimore
340,68,"Imported Beer, 0.33 liter Bottle",4,Markets,1.0,2.21,3.42,"{'min': '1.00', 'avg': '2.21', 'max': '3.42'}",money,USD,Baltimore
341,3,"International Primary School, Yearly for 1 Child",2,Childcare,13000.0,16166.67,19333.34,"{'min': '13000.00', 'avg': '16166.67', 'max': '19333.34'}",money,USD,Ducktown
342,4,"Private Preschool or Kindergarten, Monthly for 1 Child",2,Childcare,500.0,566.67,1300.0,"{'min': '500.00', 'avg': '566.67', 'max': '1300.00'}",money,USD,Ducktown
343,5,"Pair of Jeans in a Chain Store Like George, H&M, Zara, etc.",3,Clothing And Shoes,25.0,36.67,60.0,"{'min': '25.00', 'avg': '36.67', 'max': '60.00'}",money,USD,Ducktown
344,6,Pair of Leather Business Shoes,3,Clothing And Shoes,50.0,101.67,175.0,"{'min': '50.00', 'avg': '101.67', 'max': '175.00'}",money,USD,Ducktown
345,7,"Pair of Running Shoes, Mid-Range Price",3,Clothing And Shoes,55.0,75.0,110.0,"{'min': '55.00', 'avg': '75.00', 'max': '110.00'}",money,USD,Ducktown
346,9,"Apples, 1 kg",4,Markets,1.76,3.28,6.59,"{'min': '1.76', 'avg': '3.28', 'max': '6.59'}",money,USD,Ducktown
347,10,"Banana, 1 kg",4,Markets,0.86,1.2,3.86,"{'min': '0.86', 'avg': '1.20', 'max': '3.86'}",money,USD,Ducktown
348,11,"Beef Round or Equivalent Back Leg Red Meat, 1 kg ",4,Markets,8.8,11.76,15.43,"{'min': '8.80', 'avg': '11.76', 'max': '15.43'}",money,USD,Ducktown
349,12,"Bottle of Wine, Mid-Range Price",4,Markets,5.99,11.99,22.0,"{'min': '5.99', 'avg': '11.99', 'max': '22.00'}",money,USD,Ducktown
350,13,"Chicken Breasts, Boneless and Skinless, 1 kg",4,Markets,6.59,11.02,19.84,"{'min': '6.59', 'avg': '11.02', 'max': '19.84'}",money,USD,Ducktown
351,14,"Domestic Beer, 0.5 liter Bottle",4,Markets,1.0,1.5,4.29,"{'min': '1.00', 'avg': '1.50', 'max': '4.29'}",money,USD,Ducktown
352,15,"Eggs, 12 pack",4,Markets,1.2,2.08,6.0,"{'min': '1.20', 'avg': '2.08', 'max': '6.00'}",money,USD,Ducktown
353,17,"Lettuce, 1 head",4,Markets,1.0,2.08,3.16,"{'min': '1.00', 'avg': '2.08', 'max': '3.16'}",money,USD,Ducktown
354,18,"Loaf of Fresh White Bread, 0.5 kg",4,Markets,0.87,2.6,4.68,"{'min': '0.87', 'avg': '2.60', 'max': '4.68'}",money,USD,Ducktown
355,19,"Local Cheese, 1 kg",4,Markets,6.61,12.13,17.65,"{'min': '6.61', 'avg': '12.13', 'max': '17.65'}",money,USD,Ducktown
356,20,"Milk, Regular,1 liter",4,Markets,0.57,0.83,1.32,"{'min': '0.57', 'avg': '0.83', 'max': '1.32'}",money,USD,Ducktown
357,21,"Onion, 1 kg",4,Markets,1.43,2.41,7.17,"{'min': '1.43', 'avg': '2.41', 'max': '7.17'}",money,USD,Ducktown
358,22,"Oranges, 1 kg",4,Markets,1.81,2.81,6.59,"{'min': '1.81', 'avg': '2.81', 'max': '6.59'}",money,USD,Ducktown
359,23,Pack of Cigarettes,4,Markets,4.99,6.0,7.5,"{'min': '4.99', 'avg': '6.00', 'max': '7.50'}",money,USD,Ducktown
360,24,"Potato, 1 kg",4,Markets,1.74,2.2,5.4,"{'min': '1.74', 'avg': '2.20', 'max': '5.40'}",money,USD,Ducktown
361,25,"White Rice, 1 kg",4,Markets,1.96,3.31,13.23,"{'min': '1.96', 'avg': '3.31', 'max': '13.23'}",money,USD,Ducktown
362,26,"Tomato, 1 kg",4,Markets,2.87,3.52,4.41,"{'min': '2.87', 'avg': '3.52', 'max': '4.41'}",money,USD,Ducktown
363,27,"Water, 1.5 liter Bottle",4,Markets,1.0,1.46,2.5,"{'min': '1.00', 'avg': '1.46', 'max': '2.50'}",money,USD,Ducktown
364,32,Cappuccino,6,Restaurants,2.5,4.22,8.5,"{'min': '2.50', 'avg': '4.22', 'max': '8.50'}",money,USD,Ducktown
365,33,"Coca-Cola, 0.33 liter Bottle",6,Restaurants,1.35,1.75,3.0,"{'min': '1.35', 'avg': '1.75', 'max': '3.00'}",money,USD,Ducktown
366,34,"Domestic Beer, 0.5 liter Draught",6,Restaurants,2.99,4.5,7.0,"{'min': '2.99', 'avg': '4.50', 'max': '7.00'}",money,USD,Ducktown
367,35,"Imported Beer, 0.33 liter Bottle",6,Restaurants,4.5,5.0,5.5,"{'min': '4.50', 'avg': '5.00', 'max': '5.50'}",money,USD,Ducktown
368,36,McMeal at McDonalds or Alternative Combo Meal,6,Restaurants,6.0,6.88,8.0,"{'min': '6.00', 'avg': '6.88', 'max': '8.00'}",money,USD,Ducktown
369,37,"Meal for 2 People, Mid-range Restaurant, Three-course",6,Restaurants,35.0,55.0,75.0,"{'min': '35.00', 'avg': '55.00', 'max': '75.00'}",money,USD,Ducktown
370,38,Meal in Inexpensive Restaurant,6,Restaurants,6.0,11.0,30.0,"{'min': '6.00', 'avg': '11.00', 'max': '30.00'}",money,USD,Ducktown
371,42,"Cinema ticket, 1 Seat",8,Sports And Leisure,10.0,10.77,15.0,"{'min': '10.00', 'avg': '10.77', 'max': '15.00'}",money,USD,Ducktown
372,45,"Gasoline, 1 liter",9,Transportation,0.45,0.55,0.79,"{'min': '0.45', 'avg': '0.55', 'max': '0.79'}",money,USD,Ducktown
373,48,"Taxi, price for 1 hour Waiting, Normal Tariff",9,Transportation,13.0,15.0,25.0,"{'min': '13.00', 'avg': '15.00', 'max': '25.00'}",money,USD,Ducktown
374,49,"Taxi, price for 1 km, Normal Tariff",9,Transportation,0.93,1.24,2.17,"{'min': '0.93', 'avg': '1.24', 'max': '2.17'}",money,USD,Ducktown
375,50,"Taxi Start, Normal Tariff",9,Transportation,2.75,3.5,5.25,"{'min': '2.75', 'avg': '3.50', 'max': '5.25'}",money,USD,Ducktown
376,52,Volkswagen Golf 1.4 90 KW Trendline (Or Equivalent New Car),9,Transportation,19850.0,20000.0,23000.0,"{'min': '19850.00', 'avg': '20000.00', 'max': '23000.00'}",money,USD,Ducktown
377,53,"Prepaid Mobile Tariff Local, price per 1 min, No Discounts or Plans",10,Utilities Per Month,0.09,0.1,0.11,"{'min': '0.09', 'avg': '0.10', 'max': '0.11'}",money,USD,Ducktown
378,54,"Basic utilities for 85 square meter Apartment including Electricity, Heating or Cooling, Water and Garbage",10,Utilities Per Month,65.0,101.48,264.0,"{'min': '65.00', 'avg': '101.48', 'max': '264.00'}",money,USD,Ducktown
379,55,"Internet, 60 Mbps or More, Unlimited Data, Cable/ADSL",10,Utilities Per Month,50.0,58.44,90.0,"{'min': '50.00', 'avg': '58.44', 'max': '90.00'}",money,USD,Ducktown
380,58,"Water, 0.33 liter Bottle",4,Markets,1.0,1.5,2.0,"{'min': '1.00', 'avg': '1.50', 'max': '2.00'}",money,USD,Ducktown
381,64,"Summer Dress in a Chain Store Like George, H&M, Zara, etc.",3,Clothing And Shoes,21.0,36.62,52.24,"{'min': '21.00', 'avg': '36.62', 'max': '52.24'}",money,USD,Ducktown
382,65,"Mortgage Interest Rate in Percentages for 20 Years Fixed-Rate, Yearly, Fixed-Rate",7,Salaries And Financing,4.09,4.54,4.99,,percent,,Ducktown
383,68,"Imported Beer, 0.33 liter Bottle",4,Markets,1.5,2.0,5.0,"{'min': '1.50', 'avg': '2.00', 'max': '5.00'}",money,USD,Ducktown
384,4,"Private Preschool or Kindergarten, Monthly for 1 Child",2,Childcare,540.0,600.0,660.0,"{'min': '540.00', 'avg': '600.00', 'max': '660.00'}",money,USD,Mullica Hill
385,5,"Pair of Jeans in a Chain Store Like George, H&M, Zara, etc.",3,Clothing And Shoes,36.0,40.0,44.0,"{'min': '36.00', 'avg': '40.00', 'max': '44.00'}",money,USD,Mullica Hill
386,6,Pair of Leather Business Shoes,3,Clothing And Shoes,112.5,125.0,137.5,"{'min': '112.50', 'avg': '125.00', 'max': '137.50'}",money,USD,Mullica Hill
387,7,"Pair of Running Shoes, Mid-Range Price",3,Clothing And Shoes,67.5,75.0,82.5,"{'min': '67.50', 'avg': '75.00', 'max': '82.50'}",money,USD,Mullica Hill
388,9,"Apples, 1 kg",4,Markets,3.97,4.41,4.85,"{'min': '3.97', 'avg': '4.41', 'max': '4.85'}",money,USD,Mullica Hill
389,10,"Banana, 1 kg",4,Markets,0.97,1.08,1.19,"{'min': '0.97', 'avg': '1.08', 'max': '1.19'}",money,USD,Mullica Hill
390,11,"Beef Round or Equivalent Back Leg Red Meat, 1 kg ",4,Markets,13.87,15.41,16.95,"{'min': '13.87', 'avg': '15.41', 'max': '16.95'}",money,USD,Mullica Hill
391,12,"Bottle of Wine, Mid-Range Price",4,Markets,7.2,8.0,8.8,"{'min': '7.20', 'avg': '8.00', 'max': '8.80'}",money,USD,Mullica Hill
392,13,"Chicken Breasts, Boneless and Skinless, 1 kg",4,Markets,8.91,9.9,10.89,"{'min': '8.91', 'avg': '9.90', 'max': '10.89'}",money,USD,Mullica Hill
393,14,"Domestic Beer, 0.5 liter Bottle",4,Markets,3.21,3.57,3.93,"{'min': '3.21', 'avg': '3.57', 'max': '3.93'}",money,USD,Mullica Hill
394,15,"Eggs, 12 pack",4,Markets,2.25,2.5,2.75,"{'min': '2.25', 'avg': '2.50', 'max': '2.75'}",money,USD,Mullica Hill
395,17,"Lettuce, 1 head",4,Markets,1.34,1.49,1.64,"{'min': '1.34', 'avg': '1.49', 'max': '1.64'}",money,USD,Mullica Hill
396,18,"Loaf of Fresh White Bread, 0.5 kg",4,Markets,4.81,5.35,5.89,"{'min': '4.81', 'avg': '5.35', 'max': '5.89'}",money,USD,Mullica Hill
397,19,"Local Cheese, 1 kg",4,Markets,15.88,17.64,19.4,"{'min': '15.88', 'avg': '17.64', 'max': '19.40'}",money,USD,Mullica Hill
398,21,"Onion, 1 kg",4,Markets,1.48,1.65,1.82,"{'min': '1.48', 'avg': '1.65', 'max': '1.82'}",money,USD,Mullica Hill
399,22,"Oranges, 1 kg",4,Markets,2.48,2.76,3.04,"{'min': '2.48', 'avg': '2.76', 'max': '3.04'}",money,USD,Mullica Hill
400,23,Pack of Cigarettes,4,Markets,5.4,6.0,6.6,"{'min': '5.40', 'avg': '6.00', 'max': '6.60'}",money,USD,Mullica Hill
401,24,"Potato, 1 kg",4,Markets,1.48,1.65,1.82,"{'min': '1.48', 'avg': '1.65', 'max': '1.82'}",money,USD,Mullica Hill
402,25,"White Rice, 1 kg",4,Markets,3.97,4.41,4.85,"{'min': '3.97', 'avg': '4.41', 'max': '4.85'}",money,USD,Mullica Hill
403,26,"Tomato, 1 kg",4,Markets,5.95,6.61,7.27,"{'min': '5.95', 'avg': '6.61', 'max': '7.27'}",money,USD,Mullica Hill
404,27,"Water, 1.5 liter Bottle",4,Markets,1.79,1.99,2.19,"{'min': '1.79', 'avg': '1.99', 'max': '2.19'}",money,USD,Mullica Hill
405,32,Cappuccino,6,Restaurants,1.8,2.0,2.2,"{'min': '1.80', 'avg': '2.00', 'max': '2.20'}",money,USD,Mullica Hill
406,33,"Coca-Cola, 0.33 liter Bottle",6,Restaurants,1.35,1.5,1.65,"{'min': '1.35', 'avg': '1.50', 'max': '1.65'}",money,USD,Mullica Hill
407,34,"Domestic Beer, 0.5 liter Draught",6,Restaurants,1.8,2.0,2.2,"{'min': '1.80', 'avg': '2.00', 'max': '2.20'}",money,USD,Mullica Hill
408,35,"Imported Beer, 0.33 liter Bottle",6,Restaurants,2.7,3.0,3.3,"{'min': '2.70', 'avg': '3.00', 'max': '3.30'}",money,USD,Mullica Hill
409,36,McMeal at McDonalds or Alternative Combo Meal,6,Restaurants,6.3,7.0,7.7,"{'min': '6.30', 'avg': '7.00', 'max': '7.70'}",money,USD,Mullica Hill
410,37,"Meal for 2 People, Mid-range Restaurant, Three-course",6,Restaurants,45.0,50.0,55.0,"{'min': '45.00', 'avg': '50.00', 'max': '55.00'}",money,USD,Mullica Hill
411,38,Meal in Inexpensive Restaurant,6,Restaurants,36.0,40.0,44.0,"{'min': '36.00', 'avg': '40.00', 'max': '44.00'}",money,USD,Mullica Hill
412,42,"Cinema ticket, 1 Seat",8,Sports And Leisure,10.8,12.0,13.2,"{'min': '10.80', 'avg': '12.00', 'max': '13.20'}",money,USD,Mullica Hill
413,45,"Gasoline, 1 liter",9,Transportation,0.66,0.71,0.82,"{'min': '0.66', 'avg': '0.71', 'max': '0.82'}",money,USD,Mullica Hill
414,54,"Basic utilities for 85 square meter Apartment including Electricity, Heating or Cooling, Water and Garbage",10,Utilities Per Month,270.0,300.0,330.0,"{'min': '270.00', 'avg': '300.00', 'max': '330.00'}",money,USD,Mullica Hill
415,55,"Internet, 60 Mbps or More, Unlimited Data, Cable/ADSL",10,Utilities Per Month,67.5,75.0,82.5,"{'min': '67.50', 'avg': '75.00', 'max': '82.50'}",money,USD,Mullica Hill
416,58,"Water, 0.33 liter Bottle",4,Markets,1.35,1.5,1.65,"{'min': '1.35', 'avg': '1.50', 'max': '1.65'}",money,USD,Mullica Hill
417,64,"Summer Dress in a Chain Store Like George, H&M, Zara, etc.",3,Clothing And Shoes,36.0,40.0,44.0,"{'min': '36.00', 'avg': '40.00', 'max': '44.00'}",money,USD,Mullica Hill
418,65,"Mortgage Interest Rate in Percentages for 20 Years Fixed-Rate, Yearly, Fixed-Rate",7,Salaries And Financing,3.15,3.5,3.85,,percent,,Mullica Hill
419,68,"Imported Beer, 0.33 liter Bottle",4,Markets,2.25,2.5,2.75,"{'min': '2.25', 'avg': '2.50', 'max': '2.75'}",money,USD,Mullica Hill
