,good_id,item_name,category_id,category_name,min,avg,max,usd,measure,currency_code,city
362,10,"Banana, 1 kg",4,Markets,0.95,1.06,1.17,"{'min': '0.95', 'avg': '1.06', 'max': '1.17'}",money,USD,Beeville
363,11,"Beef Round or Equivalent Back Leg Red Meat, 1 kg ",4,Markets,7.78,8.64,9.5,"{'min': '7.78', 'avg': '8.64', 'max': '9.50'}",money,USD,Beeville
364,13,"Chicken Breasts, Boneless and Skinless, 1 kg",4,Markets,8.32,9.24,10.16,"{'min': '8.32', 'avg': '9.24', 'max': '10.16'}",money,USD,Beeville
365,15,"Eggs, 12 pack",4,Markets,1.21,1.34,1.47,"{'min': '1.21', 'avg': '1.34', 'max': '1.47'}",money,USD,Beeville
366,18,"Loaf of Fresh White Bread, 0.5 kg",4,Markets,1.57,1.74,1.91,"{'min': '1.57', 'avg': '1.74', 'max': '1.91'}",money,USD,Beeville
367,20,"Milk, Regular,1 liter",4,Markets,0.47,0.52,0.57,"{'min': '0.47', 'avg': '0.52', 'max': '0.57'}",money,USD,Beeville
368,21,"Onion, 1 kg",4,Markets,1.75,1.94,2.13,"{'min': '1.75', 'avg': '1.94', 'max': '2.13'}",money,USD,Beeville
369,24,"Potato, 1 kg",4,Markets,1.75,1.94,2.13,"{'min': '1.75', 'avg': '1.94', 'max': '2.13'}",money,USD,Beeville
370,25,"White Rice, 1 kg",4,Markets,4.46,4.96,5.46,"{'min': '4.46', 'avg': '4.96', 'max': '5.46'}",money,USD,Beeville
371,27,"Water, 1.5 liter Bottle",4,Markets,1.59,1.77,1.95,"{'min': '1.59', 'avg': '1.77', 'max': '1.95'}",money,USD,Beeville
372,32,Cappuccino,6,Restaurants,3.6,4.0,4.4,"{'min': '3.60', 'avg': '4.00', 'max': '4.40'}",money,USD,Beeville
373,33,"Coca-Cola, 0.33 liter Bottle",6,Restaurants,2.25,2.5,2.75,"{'min': '2.25', 'avg': '2.50', 'max': '2.75'}",money,USD,Beeville
374,34,"Domestic Beer, 0.5 liter Draught",6,Restaurants,1.8,2.0,2.2,"{'min': '1.80', 'avg': '2.00', 'max': '2.20'}",money,USD,Beeville
375,35,"Imported Beer, 0.33 liter Bottle",6,Restaurants,3.6,4.0,4.4,"{'min': '3.60', 'avg': '4.00', 'max': '4.40'}",money,USD,Beeville
376,36,McMeal at McDonalds or Alternative Combo Meal,6,Restaurants,6.3,7.0,7.7,"{'min': '6.30', 'avg': '7.00', 'max': '7.70'}",money,USD,Beeville
377,37,"Meal for 2 People, Mid-range Restaurant, Three-course",6,Restaurants,22.5,25.0,27.5,"{'min': '22.50', 'avg': '25.00', 'max': '27.50'}",money,USD,Beeville
378,38,Meal in Inexpensive Restaurant,6,Restaurants,9.0,10.0,11.0,"{'min': '9.00', 'avg': '10.00', 'max': '11.00'}",money,USD,Beeville
379,42,"Cinema ticket, 1 Seat",8,Sports And Leisure,8.5,10.0,14.0,"{'min': '8.50', 'avg': '10.00', 'max': '14.00'}",money,USD,Beeville
380,45,"Gasoline, 1 liter",9,Transportation,0.57,0.65,0.76,"{'min': '0.57', 'avg': '0.65', 'max': '0.76'}",money,USD,Beeville
381,48,"Taxi, price for 1 hour Waiting, Normal Tariff",9,Transportation,21.6,24.0,26.4,"{'min': '21.60', 'avg': '24.00', 'max': '26.40'}",money,USD,Beeville
382,49,"Taxi, price for 1 km, Normal Tariff",9,Transportation,2.24,2.49,2.74,"{'min': '2.24', 'avg': '2.49', 'max': '2.74'}",money,USD,Beeville
383,50,"Taxi Start, Normal Tariff",9,Transportation,3.6,4.0,4.4,"{'min': '3.60', 'avg': '4.00', 'max': '4.40'}",money,USD,Beeville
384,52,Volkswagen Golf 1.4 90 KW Trendline (Or Equivalent New Car),9,Transportation,18000.0,20000.0,22000.0,"{'min': '18000.00', 'avg': '20000.00', 'max': '22000.00'}",money,USD,Beeville
385,54,"Basic utilities for 85 square meter Apartment including Electricity, Heating or Cooling, Water and Garbage",10,Utilities Per Month,75.0,112.5,150.0,"{'min': '75.00', 'avg': '112.50', 'max': '150.00'}",money,USD,Beeville
386,55,"Internet, 60 Mbps or More, Unlimited Data, Cable/ADSL",10,Utilities Per Month,45.0,67.5,90.0,"{'min': '45.00', 'avg': '67.50', 'max': '90.00'}",money,USD,Beeville
387,58,"Water, 0.33 liter Bottle",4,Markets,0.9,1.0,1.1,"{'min': '0.90', 'avg': '1.00', 'max': '1.10'}",money,USD,Beeville
388,64,"Summer Dress in a Chain Store Like George, H&M, Zara, etc.",3,Clothing And Shoes,27.0,30.0,33.0,"{'min': '27.00', 'avg': '30.00', 'max': '33.00'}",money,USD,Beeville
389,4,"Private Preschool or Kindergarten, Monthly for 1 Child",2,Childcare,700.0,1116.67,1650.0,"{'min': '700.00', 'avg': '1116.67', 'max': '1650.00'}",money,USD,Holderness
390,5,"Pair of Jeans in a Chain Store Like George, H&M, Zara, etc.",3,Clothing And Shoes,42.53,51.27,60.01,"{'min': '42.53', 'avg': '51.27', 'max': '60.01'}",money,USD,Holderness
391,6,Pair of Leather Business Shoes,3,Clothing And Shoes,112.5,125.0,137.5,"{'min': '112.50', 'avg': '125.00', 'max': '137.50'}",money,USD,Holderness
392,7,"Pair of Running Shoes, Mid-Range Price",3,Clothing And Shoes,108.0,120.0,132.0,"{'min': '108.00', 'avg': '120.00', 'max': '132.00'}",money,USD,Holderness
393,9,"Apples, 1 kg",4,Markets,3.97,4.41,4.85,"{'min': '3.97', 'avg': '4.41', 'max': '4.85'}",money,USD,Holderness
394,10,"Banana, 1 kg",4,Markets,1.08,2.74,4.41,"{'min': '1.08', 'avg': '2.74', 'max': '4.41'}",money,USD,Holderness
395,12,"Bottle of Wine, Mid-Range Price",4,Markets,13.5,15.0,16.5,"{'min': '13.50', 'avg': '15.00', 'max': '16.50'}",money,USD,Holderness
396,13,"Chicken Breasts, Boneless and Skinless, 1 kg",4,Markets,8.32,9.24,10.16,"{'min': '8.32', 'avg': '9.24', 'max': '10.16'}",money,USD,Holderness
397,15,"Eggs, 12 pack",4,Markets,2.0,2.67,3.34,"{'min': '2.00', 'avg': '2.67', 'max': '3.34'}",money,USD,Holderness
398,17,"Lettuce, 1 head",4,Markets,1.34,1.49,1.64,"{'min': '1.34', 'avg': '1.49', 'max': '1.64'}",money,USD,Holderness
399,18,"Loaf of Fresh White Bread, 0.5 kg",4,Markets,3.31,4.02,4.73,"{'min': '3.31', 'avg': '4.02', 'max': '4.73'}",money,USD,Holderness
400,19,"Local Cheese, 1 kg",4,Markets,11.91,13.23,14.55,"{'min': '11.91', 'avg': '13.23', 'max': '14.55'}",money,USD,Holderness
401,20,"Milk, Regular,1 liter",4,Markets,0.53,0.81,1.11,"{'min': '0.53', 'avg': '0.81', 'max': '1.11'}",money,USD,Holderness
402,23,Pack of Cigarettes,4,Markets,9.0,10.0,11.0,"{'min': '9.00', 'avg': '10.00', 'max': '11.00'}",money,USD,Holderness
403,25,"White Rice, 1 kg",4,Markets,3.97,4.41,4.85,"{'min': '3.97', 'avg': '4.41', 'max': '4.85'}",money,USD,Holderness
404,32,Cappuccino,6,Restaurants,3.0,4.0,5.0,"{'min': '3.00', 'avg': '4.00', 'max': '5.00'}",money,USD,Holderness
405,33,"Coca-Cola, 0.33 liter Bottle",6,Restaurants,1.8,2.0,2.2,"{'min': '1.80', 'avg': '2.00', 'max': '2.20'}",money,USD,Holderness
406,36,McMeal at McDonalds or Alternative Combo Meal,6,Restaurants,7.0,8.0,9.0,"{'min': '7.00', 'avg': '8.00', 'max': '9.00'}",money,USD,Holderness
407,37,"Meal for 2 People, Mid-range Restaurant, Three-course",6,Restaurants,30.0,50.0,70.0,"{'min': '30.00', 'avg': '50.00', 'max': '70.00'}",money,USD,Holderness
408,38,Meal in Inexpensive Restaurant,6,Restaurants,15.0,20.0,25.0,"{'min': '15.00', 'avg': '20.00', 'max': '25.00'}",money,USD,Holderness
409,42,"Cinema ticket, 1 Seat",8,Sports And Leisure,11.0,12.5,14.0,"{'min': '11.00', 'avg': '12.50', 'max': '14.00'}",money,USD,Holderness
410,45,"Gasoline, 1 liter",9,Transportation,0.51,0.6,0.75,"{'min': '0.51', 'avg': '0.60', 'max': '0.75'}",money,USD,Holderness
411,54,"Basic utilities for 85 square meter Apartment including Electricity, Heating or Cooling, Water and Garbage",10,Utilities Per Month,85.0,170.64,326.92,"{'min': '85.00', 'avg': '170.64', 'max': '326.92'}",money,USD,Holderness
412,55,"Internet, 60 Mbps or More, Unlimited Data, Cable/ADSL",10,Utilities Per Month,60.0,75.0,95.0,"{'min': '60.00', 'avg': '75.00', 'max': '95.00'}",money,USD,Holderness
413,58,"Water, 0.33 liter Bottle",4,Markets,1.8,2.0,2.2,"{'min': '1.80', 'avg': '2.00', 'max': '2.20'}",money,USD,Holderness
414,64,"Summer Dress in a Chain Store Like George, H&M, Zara, etc.",3,Clothing And Shoes,27.0,30.0,33.0,"{'min': '27.00', 'avg': '30.00', 'max': '33.00'}",money,USD,Holderness
415,65,"Mortgage Interest Rate in Percentages for 20 Years Fixed-Rate, Yearly, Fixed-Rate",7,Salaries And Financing,4.09,4.54,4.99,,percent,,Holderness
